,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
1201,McLeod Russel 1869 – Nutty Chocolate Tea | 100g | Loose Leaf Orthodox Black Tea | With Almonds & Coconut | Rich Chocolate ...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61UOU2ggCuL._AC_UL320_.jpg,https://www.amazon.in/McLeod-Russel-1869-Chocolate-Orthodox/dp/B09R4S4NT1/ref=sr_1_4736?qid=1679216415&s=grocery&sr=1-4736,3,1,₹332,₹399
1202,Vokin Biotech Premium Matcha Slim Green Tea Powder for Weight Loss Drink with Shaker (300gm),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61NUO1Y5jLL._AC_UL320_.jpg,https://www.amazon.in/Vokin-Biotech-Premium-Matcha-Powder/dp/B0BVKHT25X/ref=sr_1_4738?qid=1679216415&s=grocery&sr=1-4738,Get,FREE Delivery by Amazon,₹699,"₹1,299"
1203,"ORGANIC PETALS Cinnamon Herbal Green Tea / Rich in Antioxidants / Blend of green tea, cinnamon bark for Boosting Immunity ...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/614CSI2dmFL._AC_UL320_.jpg,https://www.amazon.in/ORGANIC-PETALS-Cinnamon-Antioxidants-Balancing/dp/B0BPHPGFDW/ref=sr_1_4740?qid=1679216415&s=grocery&sr=1-4740,4.1,12,₹149,₹160
1204,Typhoo Slim Tea 20 Tea Bags - Pack of 2,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71V7hlnmNoL._AC_UL320_.jpg,https://www.amazon.in/Typhoo-Slim-Tea-20-Bags/dp/B08LS7PJFM/ref=sr_1_4742?qid=1679216415&s=grocery&sr=1-4742,4.6,42,₹400,₹420
1205,Throni Bru Super Strong Coffee Hotel Pack 200g With Best Wishes Card (Pack Of 2),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51LC7jhGCVL._AC_UL320_.jpg,https://www.amazon.in/Throni-Super-Strong-Coffee-Wishes/dp/B0B9N4YZJ3/ref=sr_1_4743?qid=1679216415&s=grocery&sr=1-4743,4.1,5614,₹359,₹360
1206,360 Degree Organic Ash Gourd Juice - 500 ml,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61ZD5DsUnNL._AC_UL320_.jpg,https://www.amazon.in/360-Degree-Organic-Gourd-Juice/dp/B0BYT47268/ref=sr_1_4744?qid=1679216415&s=grocery&sr=1-4744,4.1,5614,₹230,₹250
1207,Switten Sugar Free Pineapple Syrup 750ml Keto Friendly I Zero Carb,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61PFpEJOaRL._AC_UL320_.jpg,https://www.amazon.in/Switten-Sugar-Pineapple-Syrup-Friendly/dp/B09TZ4PLXZ/ref=sr_1_4745?qid=1679216415&s=grocery&sr=1-4745,3.7,10,₹260,₹330
1208,"Hindraj Masala Chai | Flavoured Masala Tea | Spiced Tea With Premium Ingredients Like Fennel, Black Pepper, Cardamom, Ging...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51hwhee1zrL._AC_UL320_.jpg,https://www.amazon.in/Hindraj-Flavoured-Natural-Cardamom-Cinnamon/dp/B09VL3MS8D/ref=sr_1_4746?qid=1679216415&s=grocery&sr=1-4746,5,1,₹199,₹499
1209,DIVYNTEA Yuzu Green Tea Loose Leafs 75g Pack of 1,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71jUunjRPUL._AC_UL320_.jpg,https://www.amazon.in/DIVYNTEA-Natural-Loose-Green-Vacation/dp/B08J3SLGL3/ref=sr_1_4747?qid=1679216415&s=grocery&sr=1-4747,4.1,5614,₹299,₹400
1210,Organic India Tulsi Masala Chai 25 Tea Bags,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51ZyouQXN7L._AC_UL320_.jpg,https://www.amazon.in/Organic-India-Tulsi-Chai-Masala/dp/B01C6X7BU0/ref=sr_1_4749?qid=1679216415&s=grocery&sr=1-4749,4.4,37,₹185.46,₹194
1211,Vringra Sea Buckthorn Juice-Natural Health Drink- Immunity Booster Health Supplement Juice-Concentrated Juice 500ml (Pack ...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/617WJpFrpxL._AC_UL320_.jpg,https://www.amazon.in/Buckthorn-Juice-Natural-Immunity-Supplement-Juice-Concentrated/dp/B08C2WJBBJ/ref=sr_1_4750?qid=1679216415&s=grocery&sr=1-4750,3.5,29,₹649,"₹1,390"
1212,Namaste Chai - Immuneup - Immunity Booster | Herbal Tea | Ancient Indian Ayurvedic Kadha |48 Sachets| 17 Natural Herbs All...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61CPhmvCVwL._AC_UL320_.jpg,https://www.amazon.in/Namaste-Chai-Immuneup-Ayurvedic-Antioxidant/dp/B08CBWJ7N4/ref=sr_1_4751?qid=1679216415&s=grocery&sr=1-4751,4.5,23,₹649,₹700
1213,"Tweak Instant Tea Premix (Combo Pack of Lemongrass Tea,Masala Tea,Elaichi Tea all 1kg Pack)",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61qCxYPI7tL._AC_UL320_.jpg,https://www.amazon.in/Instant-Premix-Lemongrass-Masala-Elaichi/dp/B01N9CEZUW/ref=sr_1_4752?qid=1679216415&s=grocery&sr=1-4752,4.1,118,"₹1,299","₹1,440"
1214,VedoMax Organic Hibiscus Flower Herbal Tea leaves | Organic Hibiscus Flower Tea from Sun Dried Hibiscus Petals For weight ...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71l-VFZgXcL._AC_UL320_.jpg,https://www.amazon.in/VedoMax-Organic-Hibiscus-Healthy-Caffeine/dp/B09ST5LP4J/ref=sr_1_4754?qid=1679216416&s=grocery&sr=1-4754,4.4,12,₹108,"₹1,999"
1215,Cafe Paraiso Instant coffee powder - Vanilla flavored - 60 g| No Added Sugar | Vegan|100% Pure arabica,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61KYGBEPrdL._AC_UL320_.jpg,https://www.amazon.in/Cafe-Paraiso-Instant-coffee-powder/dp/B091R858MZ/ref=sr_1_4755?qid=1679216416&s=grocery&sr=1-4755,3.8,9,₹299,₹325
1216,Illy Intenseo Bold Roast Espresso 100% Arabica Coffee Capsules - Compatible with Nespresso - 10 Capsules,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61GUDtaeSfL._AC_UL320_.jpg,https://www.amazon.in/Illy-Intenseo-Espresso-Arabica-Capsules/dp/B07WDHCJBF/ref=sr_1_4756?qid=1679216416&s=grocery&sr=1-4756,4.4,72,₹950,"₹1,200"
1217,Herald's Green Mango Squash (concentrated) - Raw Mango drink - Made with real fruit juice & pulp - Nutritional value kept ...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/41FcDgM3IpS._AC_UL320_.jpg,https://www.amazon.in/Heralds-Green-Mango-Squash-concentrated/dp/B096ZKQF5L/ref=sr_1_4757?qid=1679216416&s=grocery&sr=1-4757,4.1,5614,₹128,₹150
1218,Madren healthcare Ginger Juice |Digestion| Natural Juice (Sugar Free) 1 Ltr PACK OF 1,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51e1ET3Y+xL._AC_UL320_.jpg,https://www.amazon.in/Madren-Healthcare-Ginger-Juice-ltr/dp/B078RN1RFG/ref=sr_1_4759?qid=1679216416&s=grocery&sr=1-4759,3.8,72,₹599,₹849
1219,Old Harbor Green Tea 25 Tea Bags (Turmeric Ginger),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61AELamAWZL._AC_UL320_.jpg,https://www.amazon.in/Old-Harbor-Turmeric-goodness-turmeric/dp/B09RZJL388/ref=sr_1_4760?qid=1679216416&s=grocery&sr=1-4760,4.9,45,₹176,₹200
1220,Monin Blueberry Puree - 1 LTR,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61qNxkxSGGL._AC_UL320_.jpg,https://www.amazon.in/Monin-Blueberry-Puree-1-LTR/dp/B07SCLQSKJ/ref=sr_1_4761?qid=1679216416&s=grocery&sr=1-4761,3.7,6,"₹1,650","₹1,699"
1221,Jiva Diabo Tea 150gm Pack of 1,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51xabPayQ2S._AC_UL320_.jpg,https://www.amazon.in/Jiva-Diabo-Tea-150gm-Pack/dp/B096VZNWV8/ref=sr_1_4762?qid=1679216416&s=grocery&sr=1-4762,4.2,29,₹225,₹249
1222,"Colombian Brew Hazelnut Café Latte, Instant Coffee Powder Pre-mix (3 in 1) 1kg",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71vnHnbBc7L._AC_UL320_.jpg,https://www.amazon.in/Colombian-Brew-Coffee-Hazelnut-Pre-Mix/dp/B086LGV3J6/ref=sr_1_4763?qid=1679216416&s=grocery&sr=1-4763,3.5,16,₹840,"₹1,200"
1223,Fast&Up Reload electrolyte energy and hydration - sports drink - 20 effervescent tablets - Mango flavour (Pack of 3,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71ZBg-xMsFL._AC_UL320_.jpg,https://www.amazon.in/Fast-Reload-electrolyte-energy-hydration/dp/B0BN66WCKX/ref=sr_1_4764?qid=1679216416&s=grocery&sr=1-4764,Get,FREE Delivery by Amazon,₹659,₹795
1224,"Glucon-D Instant Energy Glucose Powder - Nimbu Pani, 1kg Carton",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71hviYV0LXL._AC_UL320_.jpg,https://www.amazon.in/Glucon-D-Instant-Energy-Glucose-Powder/dp/B074N5WYJL/ref=sr_1_4766?qid=1679216416&s=grocery&sr=1-4766,4.2,13,₹299,₹352
1225,"Teddy Roosevelt Smooth Instant Coffee Powder, 50g",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71ritEJblPL._AC_UL320_.jpg,https://www.amazon.in/Teddy-Roosevelt-Smooth-Instant-Coffee/dp/B086PR4M3N/ref=sr_1_4767?qid=1679216416&s=grocery&sr=1-4767,3.8,102,₹269,₹299
1226,"A D Food & Herbs Dried Butterfly Pea Flower / Aparajita ke phool Flower / Petals Aromatic Edible for Homemade Lattes, Tea ...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61HP1U7HSDL._AC_UL320_.jpg,https://www.amazon.in/Butterfly-Flower-Aparajita-Aromatic-Homemade/dp/B0B1M1CGDV/ref=sr_1_4768?qid=1679216416&s=grocery&sr=1-4768,4.5,5,₹99,₹179
1227,Mogu Mogu Lychee and Strawberry Juice 25% with NATA De Coco | Energy Booster Drink | Full of Fruit Fibres | No Added Prese...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61m-xMFEiqL._AC_UL320_.jpg,https://www.amazon.in/Mogu-Strawberry-Lychee-Juice-NATA/dp/B085LKVG8N/ref=sr_1_4769?qid=1679216416&s=grocery&sr=1-4769,4.6,24,₹419,₹420
1228,"Jarved Organic Loose Leaf Turkish Tea: Blended, FTGFOP1 Grade, Fair Trade, USDA Certified (100g, Makes 45 Cups) - Free Ebo...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/41ur5yobfvL._AC_UL320_.jpg,https://www.amazon.in/Jarved-Organic-Loose-Leaf-Turkish/dp/B0785T2MND/ref=sr_1_4770?qid=1679216416&s=grocery&sr=1-4770,3.9,24,₹399,₹499
1229,"Sleepy Owl Hazelnut Cold Coffee | 230ml(200ml+30ml Extra) | Thicker, Bolder, Creamier | Made With Real Milk & Coffee | Rea...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61DXqFzXhQL._AC_UL320_.jpg,https://www.amazon.in/Sleepy-Owl-Hazelnut-Ingredients-Preservatives/dp/B09ZBHG9YB/ref=sr_1_4771?qid=1679216416&s=grocery&sr=1-4771,5,2,₹450,₹500
1230,Granules n Beans Kashmiri Kahwa Instant Tea Premix - (10 Sachet x 10g = 100g) - (Pack of 2),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61v5rhkvVhL._AC_UL320_.jpg,https://www.amazon.in/Granules-Double-Kashmiri-Instant-Premix/dp/B08GPNJWG5/ref=sr_1_4773?qid=1679216416&s=grocery&sr=1-4773,3.8,12,₹288,₹320
1231,V.J.Herbals Banana Stem Juice (Combo Of 2)- 500Ml + 500Ml,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71H3bwKWnGL._AC_UL320_.jpg,https://www.amazon.in/V-J-Herbals-Banana-Juice-Combo-500Ml/dp/B016NWMDU8/ref=sr_1_4774?qid=1679216416&s=grocery&sr=1-4774,4,54,₹390,₹590
1232,Nestle Milo Active-Go Drinks 400g (Pack of 2) Sri Lanka Made,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/41SL3k2WjHL._AC_UL320_.jpg,https://www.amazon.in/Nestle-Milo-Active-Go-Drinks-Lanka/dp/B0BHLHS9Z7/ref=sr_1_4775?qid=1679216416&s=grocery&sr=1-4775,Get,Only 1 left in stock.,₹999,"₹2,360"
1233,Special Export Blend,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51TEvX5FiHL._AC_UL320_.jpg,https://www.amazon.in/Kolukkumalai-Special-Export-Blend/dp/B0B7416WG9/ref=sr_1_4776?qid=1679216416&s=grocery&sr=1-4776,4.1,5614,₹275,₹300
1234,Varni Hunza Handmade 100% Natural Hibiscus Tea With Tart Flavor & Little Sweetness of Cinnamon - An Energetic Drink For Go...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41wCb1i9oQL._AC_UL320_.jpg,https://www.amazon.in/Varni-Handmade-Hibiscus-Sweetness-Cinnamon/dp/B0BMX2GBL2/ref=sr_1_5017?qid=1679216420&s=grocery&sr=1-5017,4.1,5614,₹450,₹500
1235,"Ausum Tea Rooibos Chai - Rooibos, Cinnamon, Clove - Herbal Tea best for Weightloss - 16 Teabags (15 + 1 Free new flavour S...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61FTr15eExS._AC_UL320_.jpg,https://www.amazon.in/Ausum-Tea-Rooibos-Chai-Teabags/dp/B084VQ5QQG/ref=sr_1_5018?qid=1679216420&s=grocery&sr=1-5018,4.2,31,₹280,₹349
1236,"Cocojal Mango Tender Coconut Water,200 ml ( Pack of 6 )",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61s5XvXohaL._AC_UL320_.jpg,https://www.amazon.in/Cocojal-Mango-Tender-Coconut-Water/dp/B01CYD1U9A/ref=sr_1_5019?qid=1679216420&s=grocery&sr=1-5019,3.4,173,₹240,₹270
1237,"Wagh Bakri Tea - Masala, 200 g (100 Bags x 2 g each)",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41v0C2VS+ZL._AC_UL320_.jpg,https://www.amazon.in/Wagh-Bakri-Tea-Masala-Bags/dp/B084VC6N63/ref=sr_1_5022?qid=1679216420&s=grocery&sr=1-5022,4,22,₹489,₹500
1238,"The Tea Trove Bombay Cutting Masala Chai Tea Loose Leaf, 100% Natural, Organic Chai Masala Ginger, Cardamom and Fennel for...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91BvKH7-gxL._AC_UL320_.jpg,https://www.amazon.in/Tea-Trove-Bombay-Cutting-Weight/dp/B07NWC3DZK/ref=sr_1_5023?qid=1679216420&s=grocery&sr=1-5023,4.4,25,₹275,₹300
1239,"Melosa Mongolian Salt Tea, Butter Tea, Po Cha. Instant 3 In 1 Tea Mix(Pack of 2)",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71oDlkh3l6L._AC_UL320_.jpg,https://www.amazon.in/Melosa-Mongolian-Salt-Butter-Instant/dp/B09CM9WC61/ref=sr_1_5024?qid=1679216420&s=grocery&sr=1-5024,4.4,7,₹628,₹700
1240,Clear DysphagiAide® Instant Beverage and Food Thickener Powder 4.4oz Jar- 90 Servings,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51yiNjpK4TL._AC_UL320_.jpg,https://www.amazon.in/DysphagiAide%C2%AE-Instant-Beverage-Thickener-Servings/dp/B082BK7J79/ref=sr_1_5026?qid=1679216420&s=grocery&sr=1-5026,4.4,850,"₹3,823","₹5,469"
1241,"HERBALIFE Afresh Lemon Tulsi and Elachi Energy Drink  (3x50 g, Lemon, Elachi, Tulsi Flavored) Pack of 3",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/4122YfFlzsS._AC_UL320_.jpg,https://www.amazon.in/HERBALIFE-Afresh-Elachi-Drink-Flavored/dp/B095XF4M4M/ref=sr_1_5028?qid=1679216420&s=grocery&sr=1-5028,2.6,2,"₹1,580","₹2,232"
1242,Colombian Brew 100% Arabica Green Coffee Beans for Weight Loss 150g Pack of 2,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71V6fsLtmsL._AC_UL320_.jpg,https://www.amazon.in/Colombian-Brew-Coffee-Arabica-Green/dp/B088PKQSMY/ref=sr_1_5029?qid=1679216420&s=grocery&sr=1-5029,3.2,20,₹285,₹298
1243,"Darjeeling Orthodox Black Tea Loose Leaves, 100 gm",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Moeu-ntpL._AC_UL320_.jpg,https://www.amazon.in/Darjeeling-Orthodox-Black-Loose-Leaves/dp/B09YV7LY56/ref=sr_1_5030?qid=1679216420&s=grocery&sr=1-5030,4.7,15,₹380,₹400
1244,Organic India Tulsi Green Tea Jasmine 25 Tea Bags- (Pack of 3),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/612ZWqMRgML._AC_UL320_.jpg,https://www.amazon.in/Organic-India-Tulsi-Green-Jasmine/dp/B07PBK6JDN/ref=sr_1_5031?qid=1679216420&s=grocery&sr=1-5031,5,2,₹556.39,₹582
1245,"HORLICKS Women's Plus Chocolate Flavour Energy Drink (400 g, Chocolate Flavored)",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31J34JFv8lL._AC_UL320_.jpg,https://www.amazon.in/HORLICKS-Womens-Chocolate-Flavour-Flavored/dp/B0BHSMKZ9Y/ref=sr_1_5032?qid=1679216420&s=grocery&sr=1-5032,4.1,5614,₹340,₹345
1246,"YUVA SOUL Moringa - Mint Tea Powder, Moringa Herbal Tea with Mint - 25 Grams",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71TJaA6CW8L._AC_UL320_.jpg,https://www.amazon.in/YUVA-SOUL-Moringa-Powder-Herbal/dp/B08T7KZBHL/ref=sr_1_5035?qid=1679216420&s=grocery&sr=1-5035,4.6,3,₹124,₹125
1247,"Chilli Guava Syrup | Great for Cocktails, Mocktails, Sodas and More | Made with real Guavas | Read to Mix | 750ml",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Y-Nw0uA+L._AC_UL320_.jpg,https://www.amazon.in/GOOD-MOORE-Cocktail-Mocktail-Lemonades/dp/B099F334D1/ref=sr_1_5036?qid=1679216420&s=grocery&sr=1-5036,3.4,34,₹580,₹690
1248,Minnitz Fresh and Delicious Watermelon Juice Powder | Instant Mix | High Protien | |No Added Preservatives | No Chemical 1...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61V8X33VZOL._AC_UL320_.jpg,https://www.amazon.in/Minnitz-Delicious-Watermelon-Preservatives-Chemical/dp/B09XMC4QT8/ref=sr_1_5037?qid=1679216420&s=grocery&sr=1-5037,4.1,5614,₹150,₹200
1249,"SLAY Signature Pure 100% Arabica Roasted Ground Coffee Powder Bag, Freshly Roasted, Single Origin, Medium Roast, 500 Gms (...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GhWmE5qPL._AC_UL320_.jpg,https://www.amazon.in/SLAY-Signature-Arabica-Chicory-Instant/dp/B08JG8D63X/ref=sr_1_5038?qid=1679216420&s=grocery&sr=1-5038,4.3,35,₹680,₹800
1250,"DECOSIP, Filter Coffee Powder 80% Coffee & 20% Chicory. 500gm",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61XtkG7GupL._AC_UL320_.jpg,https://www.amazon.in/DECOSIP-Filter-Coffee-Powder-Chicory/dp/B0BBCPD1D5/ref=sr_1_5040?qid=1679216420&s=grocery&sr=1-5040,5,3,₹250,₹699
1251,"Lilac Cardamom masala tea premix instant 1 kg Pack, Strong Chai- Premium Powdered tea, masala Elaichi chai Natural Tea wit...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71ZrcG11bNL._AC_UL320_.jpg,https://www.amazon.in/Cardamom-instant-Premium-Powdered-Elaichi/dp/B09NXZ8RYG/ref=sr_1_5161?qid=1679216423&s=grocery&sr=1-5161,3.1,12,₹400,₹440
1252,Chaizup Instant Premix Ginger Tea | Karak Chai with Adrak & Low Sugar | Ginger Flavor | 10 Sachets | Adrak Chai | Masala G...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/514KY9sMxQL._AC_UL320_.jpg,https://www.amazon.in/Chaizup-Instant-Premix-Ginger-Sachets/dp/B0B3J9PK5P/ref=sr_1_5163?qid=1679216423&s=grocery&sr=1-5163,4,1,₹140,₹150
1253,Granules n Beans Instant Coffee Chicory Premix (No Sugar) – 1kg,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/511oZh7YaVL._AC_UL320_.jpg,https://www.amazon.in/Granules-Instant-Coffee-Chicory-Premix/dp/B09QM5TYBK/ref=sr_1_5164?qid=1679216423&s=grocery&sr=1-5164,4.1,5614,₹620,₹700
1254,Vanga Annachi | Red Banana Malt | |100% Natural Health Drink (No added preservatives) | No White Sugar | 250 Gms,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71kEKeGC58L._AC_UL320_.jpg,https://www.amazon.in/Annachi-Banana-Natural-Health-preservatives/dp/B0BTDQMY76/ref=sr_1_5165?qid=1679216423&s=grocery&sr=1-5165,4.1,5614,₹425,₹499
1255,UTC Tea | Exclusive Selection Of Finest Teas Pack of 1Kg,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61Qeb1zAXvL._AC_UL320_.jpg,https://www.amazon.in/UTC-Exclusive-Selection-Finest-Teas/dp/B0B6WFZKZZ/ref=sr_1_5166?qid=1679216423&s=grocery&sr=1-5166,4.1,5614,₹520,₹560
1256,BASIC AYURVEDA Neem Leaf (Margosa) Juice 500 Ml | Natural 100% Organic Ayurvedic Herbal Drink | Healthy Hair & Skin | No A...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61vDnnjOtQL._AC_UL320_.jpg,https://www.amazon.in/BASIC-AYURVEDA-Ayurvedic-Prepared-Pleasent/dp/B09V7SMJMD/ref=sr_1_5167?qid=1679216423&s=grocery&sr=1-5167,3,1,₹159,₹170
1257,"Dancing Leaf Earl Grey| Black Tea, Bergamot & Cornflower Petals | Black Tea Blend | Loose Leaf Pouch (50gms)",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/81M+9K2NYCL._AC_UL320_.jpg,https://www.amazon.in/Dancing-Leaf-Bergamot-Cornflower-Petals/dp/B09NSLX3XS/ref=sr_1_5168?qid=1679216423&s=grocery&sr=1-5168,4.1,5614,₹360,₹400
1258,Tea Valley Peppermint Green Tea | 25 Biodegradable Tea Bags| All Natural Flavours| Refreshing and Relaxing,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61QuEfgC2QL._AC_UL320_.jpg,https://www.amazon.in/Tea-Valley-Peppermint-Biodegradable-antioxidants/dp/B09JBXNVHV/ref=sr_1_5170?qid=1679216423&s=grocery&sr=1-5170,4.3,6,₹220,₹240
1259,Illy Intenseo Bold Roast Espresso 100% Arabica Coffee Capsules - Compatible with Nespresso - 10 Capsules,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61GUDtaeSfL._AC_UL320_.jpg,https://www.amazon.in/Illy-Intenseo-Espresso-Arabica-Capsules/dp/B07WDHCJBF/ref=sr_1_5171?qid=1679216423&s=grocery&sr=1-5171,4.4,72,₹950,"₹1,200"
1260,Kellogg's Coco Pops Breakfast Cereal - 400g,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/81UD+r04iUL._AC_UL320_.jpg,https://www.amazon.in/Kelloggs-Coco-Pops-Breakfast-Cereal/dp/B00C070C90/ref=sr_1_5172?qid=1679216423&s=grocery&sr=1-5172,3.5,10,₹745,₹999
1261,Herbal Trends FRUTVERA Pomegranate with Aloevera Juice- Delicious Health Drink- Ready to Serve- 1 Litre (Pack of 4),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61YVIE8IToL._AC_UL320_.jpg,https://www.amazon.in/Herbal-Trends-FRUTVERA-Pomegranate-Delicious/dp/B09XKF7Z8H/ref=sr_1_5174?qid=1679216423&s=grocery&sr=1-5174,3,1,₹490,₹540
1262,Roasted Sienna 100% Pure Arabica Beans Coffee 250 gms,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61yxyYuUWOL._AC_UL320_.jpg,https://www.amazon.in/Roasted-Sienna-Arabica-Beans-Coffee/dp/B08B455GPN/ref=sr_1_5175?qid=1679216423&s=grocery&sr=1-5175,3.8,8,₹299,₹300
1263,Blue Pea Flower Tea with Ginger Fennel Seven Spring | 45 Cups - 15 tea bags | Reduces Stress and Calms your Senses | Shank...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61byJpNhcoL._AC_UL320_.jpg,https://www.amazon.in/Seven-Spring-Vibrant-Ginger-Fennel/dp/B09RB7XBY7/ref=sr_1_5177?qid=1679216423&s=grocery&sr=1-5177,4.7,12,₹298,₹599
1264,"The Indian Chai - Hibiscus Floral Tea 500g with Chamomile, Calendula, Rose, Peppermint etc, Supports Immunity, Heart and D...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51A3sDdZJtL._AC_UL320_.jpg,https://www.amazon.in/Indian-Chai-Hibiscus-Chamomile-Calendula/dp/B0716WQ9NF/ref=sr_1_5178?qid=1679216423&s=grocery&sr=1-5178,3.8,68,"₹1,849","₹1,899"
